ts_ns,ax,ay,az,gx,gy,gz,mx,my,mz
1774594728275,0.56982,2.4229321,8.508993,-0.30176744,0.11362094,-0.087964594,1.26,-23.58,-26.16
1774594728285,0.5267244,2.4277205,8.748413,-0.35185838,0.112399206,-0.09896017,1.92,-23.039999,-25.98
1774594728295,0.48841715,2.408567,9.136273,-0.39584067,0.09285152,-0.11484267,3.12,-22.08,-25.5
1774594728305,0.4405331,2.384625,9.552865,-0.4166101,0.065973446,-0.1282817,4.56,-21.06,-24.539999
1774594728317,0.2873042,2.4468741,10.280702,-0.38362336,0.040317107,-0.1441642,5.8199997,-20.16,-24.72
1774594728328,0.17717093,2.456451,10.496181,-0.33964106,0.028099801,-0.14782938,6.12,-20.22,-24.779999
1774594728338,0.0,2.4229321,10.836157,-0.23579398,-0.008552114,-0.14538592,6.54,-19.619999,-24.48
1774594728349,-0.12449849,2.4229321,11.008539,-0.15515977,-0.039095376,-0.14049901,6.24,-20.1,-24.359999
1774594728360,-0.25857377,2.4037786,11.099519,-0.059864793,-0.059864793,-0.13072516,6.3599997,-19.98,-24.18
1774594728371,-0.59376204,2.4133554,10.879252,0.10995574,-0.05131268,-0.087964594,6.6,-20.039999,-23.88
1774594728382,-0.7182605,2.3942018,10.510546,0.18936823,-0.039095376,-0.056199603,6.96,-19.56,-23.46
1774594728393,-0.91937345,2.3080103,9.725247,0.26511553,-0.043982297,0.013439035,6.66,-19.619999,-23.34
1774594728404,-0.9672575,2.27928,9.3182335,0.27366763,-0.06719518,0.064751714,6.54,-19.439999,-23.88
1774594728414,-0.92416185,2.303222,9.035717,0.2565634,-0.1001819,0.12095132,6.12,-19.8,-24.359999
1774594728425,-0.82360536,2.2984335,8.844181,0.22357668,-0.13439035,0.16737708,5.8199997,-20.699999,-24.119999
1774594728437,-0.6512229,2.2649148,8.714894,0.14905111,-0.19058995,0.23579398,5.52,-21.18,-24.06
1774594728449,-0.5410896,2.336741,8.78672,0.09773844,-0.20891592,0.27366763,5.7,-20.76,-24.119999
1774594728459,-0.39743748,2.4947581,9.021352,-0.013439035,-0.18936823,0.33964106,5.8799996,-19.8,-23.699999
1774594728469,-0.30645782,2.542642,9.232041,-0.08552113,-0.16371189,0.38362336,5.4,-19.98,-24.18
1774594728480,-0.110133275,2.6384103,9.524135,-0.14049901,-0.13439035,0.4251622,5.64,-19.8,-23.88
1774594728491,0.5650316,3.0885203,9.773131,-0.24312437,-0.035430185,0.44837508,5.7,-19.92,-24.18
1774594728502,0.7086837,3.0071173,9.816227,-0.32986724,-0.0012217305,0.41172317,6.06,-19.32,-24.42
1774594728512,0.62728083,2.4468741,10.13705,-0.41783184,0.019547688,0.36896262,5.7,-19.74,-24.42
1774594728524,0.24420857,1.5179238,11.152191,-0.49113566,0.029321533,0.3811799,4.74,-19.859999,-24.9
1774594728534,0.2633622,1.4317327,11.654974,-0.47525316,-0.007330383,0.4129449,4.44,-20.16,-24.72
1774594728545,0.46926352,1.2449849,12.5025215,-0.3371976,-0.08552113,0.43371433,4.02,-20.46,-24.9
1774594728555,0.56982,1.0199299,12.603078,-0.21135938,-0.095294975,0.4202753,4.44,-19.619999,-25.38
1774594728565,0.6464345,0.7757214,12.41633,-0.087964594,-0.09407325,0.4092797,4.08,-19.8,-25.439999
1774594728575,0.6847417,0.641646,12.023681,-0.0061086523,-0.0842994,0.4007276,3.8999999,-19.859999,-25.38
1774594728585,0.842759,0.78050977,10.749966,0.080634214,-0.0842994,0.38606682,3.6,-19.68,-25.38
1774594728596,0.9959879,0.90979666,10.19451,0.040317107,-0.080634214,0.36774087,3.84,-19.619999,-25.38
1774594728606,0.93373865,0.62728083,9.840169,-0.081855945,-0.08307768,0.32253686,3.8999999,-19.38,-25.32
1774594728617,0.14844051,-0.90021986,10.553641,-0.3848451,-0.10751228,0.2846632,3.36,-19.439999,-25.019999
1774594728628,-0.11492168,-1.4652514,11.133038,-0.47403142,-0.09040806,0.31398472,3.24,-18.96,-25.56
1774594728639,-0.21068975,-1.910573,11.96622,-0.5314528,-0.1001819,0.36651915,2.52,-19.56,-25.439999
1774594728649,-0.11971009,-2.4468741,13.196839,-0.40561453,-0.105068825,0.4129449,2.58,-19.08,-25.74
1774594728661,-0.02873042,-2.6527755,13.431472,-0.22235495,-0.10873401,0.3885103,2.46,-18.84,-25.08
1774594728672,-0.033518825,-2.7724855,13.31655,0.004886922,-0.103847094,0.33964106,3.06,-18.42,-25.619999
1774594728683,-0.090979666,-3.1603463,12.061988,0.36163223,-0.06719518,0.26267207,2.58,-18.359999,-25.92
1774594728694,-0.08619126,-3.169923,11.008539,0.48747048,-0.062308256,0.24923302,1.9799999,-18.84,-26.279999
1774594728706,0.1340753,-2.896984,9.528923,0.5681047,-0.13439035,0.23335053,1.14,-19.08,-26.34
1774594728716,0.25857377,-2.681506,8.99741,0.54733527,-0.18570304,0.21380283,1.8,-18.779999,-25.619999
1774594728727,0.34476504,-2.456451,8.63828,0.49602258,-0.2003638,0.19425514,1.38,-19.5,-25.5
1774594728738,0.40701428,-2.2026656,8.327033,0.41538838,-0.18692477,0.17470746,1.4399999,-19.26,-25.38
1774594728749,0.45968673,-1.6998832,8.010999,0.27366763,-0.11728613,0.13805555,0.59999996,-20.1,-26.16
1774594728761,0.45968673,-1.508347,7.991845,0.20158553,-0.052534413,0.111177474,1.02,-19.56,-26.4
1774594728772,0.2777274,-1.2880806,7.896077,0.1282817,0.065973446,0.06719518,1.1999999,-19.859999,-26.16
1774594728783,0.12928689,-1.2018893,7.8146744,0.10873401,0.112399206,0.052534413,1.5,-19.439999,-26.099998
1774594728794,-0.08140286,-1.1540052,7.7093296,0.09162979,0.12950343,0.04642576,1.74,-19.14,-26.34
1774594728804,-0.4213795,-1.2545617,7.2831616,0.004886922,0.10873401,0.061086524,1.62,-19.02,-26.22
1774594728816,-0.45010993,-1.3359646,7.335834,-0.09162979,0.07696902,0.07452556,1.62,-19.199999,-26.039999
1774594728828,-0.35434186,-1.4077905,7.8290396,-0.26389378,0.010995574,0.089186326,1.5,-19.619999,-25.019999
1774594728838,-0.2825158,-1.364695,8.212111,-0.34574974,0.008552114,0.080634214,1.5,-19.5,-25.08
1774594728849,-0.22984336,-1.3024458,8.695741,-0.39828414,0.02076942,0.065973446,1.5,-19.32,-25.38
1774594728860,-0.19632454,-1.283292,9.23683,-0.44837508,0.10140363,0.036651913,0.78,-19.5,-25.5
1774594728872,-0.2825158,-1.3311762,9.414001,-0.4605924,0.14294247,0.02321288,0.9,-19.5,-25.859999
1774594728883,-0.5746084,-1.508347,9.725247,-0.46792278,0.20158553,0.036651913,0.78,-19.98,-26.279999
1774594728893,-0.6512229,-1.5466543,9.878476,-0.44715336,0.20769419,0.059864793,1.0799999,-19.38,-26.82
1774594728904,-0.7278373,-1.5466543,10.0029745,-0.41416663,0.204029,0.0842994,1.1999999,-19.32,-26.76
1774594728913,-0.78529817,-1.5227122,10.19451,-0.33475417,0.1600467,0.12583824,1.62,-18.539999,-26.76
1774594728925,-0.7565677,-1.4748282,10.228029,-0.27977628,0.12705997,0.15027285,1.62,-18.96,-26.939999
1774594728936,-0.6943185,-1.3838485,10.208876,-0.22602014,0.09896017,0.16737708,1.3199999,-18.6,-27.18
1774594728947,-0.58897364,-1.2593501,9.959879,-0.1441642,0.062308256,0.19058995,1.5,-18.0,-27.539999
1774594728957,-0.49320555,-1.2162545,9.830592,-0.11484267,0.043982297,0.204029,1.74,-17.58,-27.06
1774594728968,-0.36870706,-1.163582,9.715671,-0.1001819,0.037873644,0.21135938,1.5,-17.94,-27.3
1774594728978,-0.2825158,-1.1013328,9.572019,-0.096516706,0.032986723,0.21380283,1.1999999,-18.359999,-27.119999
1774594728988,-0.090979666,-0.9911995,9.629479,-0.103847094,0.032986723,0.21013765,0.78,-18.539999,-26.519999
1774594729000,0.038307227,-0.9768343,9.773131,-0.103847094,0.04642576,0.20280726,0.9,-18.539999,-26.039999
1774594729010,0.10055647,-1.0055647,9.844957,-0.06963864,0.05009095,0.15760323,0.84,-18.84,-26.16
1774594729020,0.17717093,-0.91458505,9.045294,-0.05375614,-0.02565634,0.13194689,1.02,-18.48,-26.64
1774594729040,0.4405331,-0.7565677,10.213664,-0.11484267,0.10140363,0.06719518,1.4399999,-17.76,-26.939999
1774594729050,-0.019153614,-0.8762778,10.170568,-0.04886922,0.20769419,0.018325957,1.3199999,-17.699999,-27.539999
1774594729061,-0.22984336,-0.866701,10.031705,-0.015882496,0.21868975,0.014660766,0.65999997,-18.06,-28.019999
1774594729071,-0.31124622,-0.81881696,9.907207,0.010995574,0.20525073,0.014660766,0.59999996,-18.119999,-27.72
1774594729081,-0.29209262,-0.7086837,9.859323,0.034208454,0.1563815,0.008552114,0.42,-18.42,-26.939999
1774594729091,-0.32561144,-0.6751649,9.935937,0.043982297,0.13194689,0.002443461,1.02,-18.48,-26.76
1774594729101,-0.34476504,-0.62728083,10.084377,0.062308256,0.11362094,-0.002443461,1.0799999,-18.18,-26.939999
1774594729111,-0.34476504,-0.5602432,10.228029,0.0842994,0.10751228,-0.0036651916,1.4399999,-18.06,-27.0
1774594729121,-0.14844051,-0.39264908,10.414778,0.16737708,0.12950343,-0.02321288,1.56,-17.279999,-27.42
1774594729132,-0.11971009,-0.37828386,10.323798,0.21013765,0.13805555,-0.04520403,1.56,-17.58,-27.72
1774594729142,-0.11492168,-0.36391866,10.19451,0.23457226,0.13561209,-0.062308256,1.74,-17.46,-27.48
1774594729152,-0.1388637,-0.33997664,10.093954,0.2602286,0.12217305,-0.089186326,1.68,-17.64,-27.779999
1774594729174,-0.31603462,-0.29209262,9.9550905,0.30909783,0.15271631,-0.14905111,1.26,-18.539999,-27.06
1774594729184,-0.4309563,-0.2873042,9.844957,0.32498032,0.17104226,-0.1600467,1.62,-18.539999,-26.519999
1774594729194,-0.7134721,-0.25378537,9.504981,0.32742378,0.20158553,-0.15515977,1.56,-18.9,-27.3
1774594729204,-0.7469909,-0.19632454,9.346964,0.31887165,0.19792034,-0.14172074,2.22,-18.24,-27.42
1774594729214,-0.7661445,-0.16759412,9.275137,0.312763,0.17959438,-0.12950343,1.68,-19.08,-27.84
1774594729226,-0.90979666,-0.22026655,9.188946,0.29443705,0.18203785,-0.11484267,3.06,-17.82,-27.359999
1774594729236,-0.9959879,-0.21068975,9.083601,0.28221974,0.17348573,-0.10873401,3.48,-17.64,-27.42
1774594729246,-1.067814,-0.20111294,8.930372,0.26511553,0.14905111,-0.10140363,3.48,-17.4,-26.939999
1774594729256,-1.1061212,-0.17717093,8.8777,0.24556783,0.12583824,-0.096516706,2.9399998,-18.24,-26.939999
1774594729266,-0.9768343,-0.0047884034,8.99741,0.17959438,0.05497787,-0.080634214,2.1599998,-19.5,-27.42
1774594729277,-0.8810662,0.076614454,9.155427,0.1441642,0.036651913,-0.07574729,2.46,-19.439999,-27.599998
1774594729288,-0.8379706,0.12928689,9.356541,0.1160644,0.043982297,-0.073303826,2.46,-19.199999,-27.9
1774594729298,-0.78529817,0.23942018,9.720459,0.065973446,0.09896017,-0.061086524,2.04,-19.56,-26.939999
1774594729308,-0.78050977,0.23942018,9.830592,0.058643065,0.119729586,-0.05497787,1.92,-19.56,-26.939999
1774594729319,-0.7757214,0.17717093,9.998186,0.058643065,0.14538592,-0.040317107,1.8,-20.039999,-26.82
1774594729330,-0.58418524,-0.038307227,10.304645,0.14172074,0.1685988,0.009773844,2.34,-19.859999,-26.4
1774594729340,-0.40701428,-0.062249243,10.376471,0.20158553,0.15882497,0.02687807,2.58,-20.16,-26.22
1774594729350,-0.20590134,-0.095768064,10.362105,0.30298916,0.1282817,0.04520403,2.82,-19.859999,-26.039999
1774594729360,-0.12449849,-0.11492168,10.242394,0.41783184,0.10140363,0.052534413,2.3999999,-20.64,-26.939999
1774594729370,-0.06703765,0.05746084,9.370906,0.59131753,0.06841691,0.07819075,2.3999999,-20.699999,-27.24
1774594729380,0.019153614,0.2633622,8.815451,0.643852,0.043982297,0.096516706,2.22,-21.06,-27.18
1774594729391,0.25857377,0.545878,8.236053,0.6609562,0.012217305,0.10873401,2.76,-20.34,-26.34
1774594729401,0.79008657,1.0726024,7.431602,0.58276546,-0.019547688,0.08552113,1.9799999,-21.3,-25.859999
1774594729411,0.9911995,1.2018893,7.1730285,0.44593164,-0.02687807,0.061086524,2.1599998,-21.42,-25.74
1774594729421,1.1971009,1.2737153,7.1347213,0.25534168,-0.032986723,0.035430185,2.04,-21.539999,-25.5
1774594729431,1.2354081,1.2449849,7.326257,0.087964594,-0.019547688,0.009773844,2.22,-21.3,-25.5
1774594729442,1.0007763,1.4700398,8.274361,-0.34697145,0.042760566,-0.08674286,2.9399998,-20.039999,-25.5
1774594729452,0.82360536,1.460463,8.892065,-0.47158796,0.06352998,-0.118507855,3.12,-20.279999,-25.619999
1774594729462,0.6464345,1.3455414,9.615114,-0.59620446,0.08552113,-0.16126843,2.82,-20.279999,-25.74
1774594729472,0.44532153,1.283292,10.242394,-0.6780604,0.1001819,-0.20280726,2.7,-20.64,-25.8
1774594729482,-0.023942016,1.2785037,11.463438,-0.70249504,0.13439035,-0.24312437,2.58,-20.64,-26.16
1774594729492,-0.17238252,1.283292,11.9614315,-0.61453044,0.1441642,-0.25411993,2.9399998,-20.16,-26.34
1774594729502,-0.35913026,1.3359646,12.310986,-0.46792278,0.16249016,-0.26633725,3.12,-19.619999,-26.4
1774594729512,-0.5650316,1.4221559,12.397177,-0.32986724,0.16982053,-0.2687807,2.9399998,-19.74,-26.16
1774594729523,-0.8475474,1.4939818,11.9614315,0.07574729,0.15760323,-0.26267207,3.24,-19.619999,-26.039999
1774594729533,-1.0055647,1.4413095,11.453861,0.2565634,0.1282817,-0.2406809,3.4199998,-19.38,-26.4
1774594729543,-1.115698,1.4077905,10.931925,0.36896262,0.096516706,-0.20769419,4.14,-18.779999,-26.279999
1774594729554,-1.2306197,1.364695,9.730036,0.5522222,-0.004886922,-0.0842994,3.06,-20.46,-25.98
1774594729564,-1.1683705,1.4317327,9.169792,0.57910025,-0.05497787,-0.047647487,2.8799999,-21.24,-25.74
1774594729574,-1.0199299,1.5227122,8.66701,0.5864306,-0.13316862,-0.013439035,2.34,-21.779999,-26.039999
1774594729585,-0.61291564,1.4987702,8.240842,0.55833083,-0.25534168,0.018325957,3.0,-20.46,-25.859999
1774594729595,-0.4261679,1.4556746,8.154651,0.54733527,-0.2773328,0.02321288,3.12,-20.4,-25.619999
1774594729606,-0.19632454,1.4652514,8.00621,0.5314528,-0.3005457,0.02687807,3.4199998,-20.34,-25.56
1774594729617,0.01436521,1.4987702,7.833828,0.4972443,-0.30176744,0.018325957,3.6599998,-20.16,-25.859999
1774594729627,0.36870706,1.5179238,7.551312,0.39095375,-0.30298916,-0.007330383,3.6599998,-20.279999,-26.099998
1774594729637,0.47884035,1.4891934,7.517793,0.312763,-0.28955013,-0.029321533,3.06,-20.64,-25.74
1774594729647,0.5746084,1.4796166,7.551312,0.22602014,-0.25534168,-0.05375614,2.6399999,-21.66,-25.439999
1774594729658,0.6799533,1.532289,7.747637,0.032986723,-0.1441642,-0.105068825,2.28,-22.08,-25.08
1774594729668,0.7182605,1.5610195,7.9583263,-0.07452556,-0.061086524,-0.13439035,2.3999999,-21.539999,-25.32
1774594729678,0.7278373,1.6328455,8.336611,-0.16615535,0.030543262,-0.16371189,2.52,-21.18,-25.5
1774594729689,0.6799533,1.7286136,8.7053175,-0.21746802,0.09285152,-0.18448131,2.8799999,-20.939999,-25.32
1774594729699,0.34955344,1.8722657,9.294291,-0.25411993,0.20280726,-0.22479841,2.52,-21.42,-25.439999
1774594729709,0.19153613,1.9488802,9.481039,-0.2443461,0.21991149,-0.23090707,2.8799999,-20.939999,-25.56
1774594729720,-0.01436521,2.0685902,9.65821,-0.21746802,0.22479841,-0.23579398,2.9399998,-20.58,-25.74
1774594729731,-0.39264908,2.3654714,9.80665,-0.12461651,0.17348573,-0.22602014,3.0,-21.0,-25.8
1774594729742,-0.545878,2.4708161,9.864111,-0.08552113,0.14294247,-0.21502456,2.58,-21.18,-25.5
1774594729752,-0.6560113,2.5809495,9.864111,-0.02565634,0.089186326,-0.19914207,2.1,-21.96,-25.38
1774594729762,-0.79966336,2.657564,9.854534,0.089186326,0.009773844,-0.16249016,2.9399998,-21.18,-25.74
1774594729773,-0.8379706,2.681506,9.734824,0.1441642,-0.018325957,-0.13927728,3.1799998,-21.06,-25.619999
1774594729784,-0.90021986,2.6862943,9.5385,0.1881465,-0.040317107,-0.1160644,3.24,-21.0,-25.859999
1774594729794,-1.0582372,2.5474305,9.131485,0.204029,-0.06352998,-0.057421334,2.76,-21.6,-24.9
1774594729804,-1.0965444,2.4899697,8.973468,0.19058995,-0.07696902,-0.02321288,2.34,-22.199999,-25.14
1774594729814,-1.091756,2.4660277,8.90643,0.16493362,-0.09285152,0.013439035,2.6399999,-21.96,-25.14
1774594729824,-1.0582372,2.4708161,8.968679,0.14049901,-0.10629055,0.042760566,2.76,-22.26,-26.16
1774594729834,-0.92895025,2.4756045,9.078813,0.09162979,-0.09162979,0.10873401,3.36,-21.66,-25.98
1774594729845,-0.90021986,2.4612393,9.083601,0.06719518,-0.06963864,0.13316862,3.6599998,-21.359999,-25.8
1774594729856,-0.8858546,2.432509,9.054871,0.05009095,-0.05497787,0.14782938,3.48,-21.18,-25.619999
1774594729867,-0.9959879,2.336741,9.088389,0.002443461,-0.02076942,0.1966986,3.24,-21.359999,-25.439999
1774594729878,-0.9911995,2.3415294,9.169792,-0.018325957,-0.0061086523,0.2284636,2.76,-21.96,-25.199999
1774594729889,-0.9864111,2.3894134,9.222465,-0.030543262,0.008552114,0.25045475,2.8799999,-22.26,-24.48
1774594729900,-0.9768343,2.6048915,9.23683,-0.064751714,0.047647487,0.312763,2.3999999,-22.619999,-25.14
1774594729911,-0.94810385,2.72939,9.23683,-0.089186326,0.058643065,0.33475417,2.82,-21.84,-25.26
1774594729921,-0.90500826,2.930503,9.198523,-0.14049901,0.06719518,0.36163223,2.3999999,-21.9,-26.34
1774594729931,-0.641646,2.9496565,9.232041,-0.37995818,0.02687807,0.38606682,2.9399998,-21.42,-26.039999
1774594729943,-0.58897364,2.6288335,9.744401,-0.47769663,0.0036651916,0.38728857,2.3999999,-22.02,-26.16
1774594729954,-0.2681506,1.8626889,11.243171,-0.61575216,-0.0012217305,0.4129449,2.3999999,-21.48,-26.16
1774594729964,-0.05746084,1.7190368,11.765107,-0.6230826,-0.0061086523,0.41783184,2.1,-21.24,-26.64
1774594729974,0.11492168,1.5514427,12.315774,-0.59864795,-0.04520403,0.41783184,1.92,-21.119999,-26.58
1774594729984,0.24420857,1.2737153,12.636597,-0.5448918,-0.073303826,0.40683624,1.74,-20.939999,-26.699999
1774594729995,0.45968673,0.6607997,12.832921,-0.40317106,-0.11728613,0.376293,1.9799999,-20.82,-26.64
1774594730005,0.50278234,0.48841715,12.770672,-0.29932398,-0.14294247,0.37018433,1.4399999,-21.3,-26.519999
1774594730016,0.58897364,0.5315128,12.5743475,-0.19792034,-0.14660765,0.376293,1.4399999,-21.359999,-26.699999
1774594730026,0.79966336,0.82360536,11.87524,-0.05009095,-0.12583824,0.37995818,1.0799999,-21.539999,-26.4
1774594730037,0.8619126,1.0295067,11.463438,0.02443461,-0.081855945,0.36774087,1.02,-21.06,-27.18
1774594730048,0.842759,1.2689269,10.836157,0.058643065,-0.028099801,0.33353242,0.84,-21.3,-26.939999
1774594730057,0.35434186,0.7661445,9.581595,-0.05375614,0.07696902,0.22357668,0.53999996,-20.58,-27.119999
1774594730069,-0.062249243,0.110133275,9.543288,-0.17837265,0.09040806,0.18570304,0.96,-20.4,-26.279999
1774594730079,-0.4405331,-0.5650316,9.907207,-0.27366763,0.112399206,0.17470746,0.96,-20.22,-26.22
1774594730092,-0.94810385,-1.5753847,10.850522,-0.29565877,0.103847094,0.24556783,0.65999997,-20.34,-25.98
1774594730102,-1.0151415,-1.910573,11.061212,-0.2321288,0.05375614,0.2919936,0.59999996,-19.859999,-26.16
1774594730113,-0.81402856,-2.27928,10.860099,-0.05497787,-0.09162979,0.3494149,0.59999996,-19.619999,-26.64
1774594730124,-0.59376204,-2.303222,10.577583,0.047647487,-0.16126843,0.35063666,1.1999999,-19.199999,-26.939999
1774594730134,-0.31603462,-2.2840683,10.170568,0.11728613,-0.21502456,0.31764993,1.5,-19.32,-27.0
1774594730145,-0.15322891,-2.3127987,9.816227,0.14660765,-0.24312437,0.28588495,1.3199999,-19.56,-26.34
1774594730156,0.272939,-2.255338,9.337387,0.13316862,-0.28955013,0.24678956,0.53999996,-19.74,-26.76
1774594730167,0.5554548,-2.1308396,9.246407,0.11728613,-0.2919936,0.21868975,0.35999998,-19.5,-26.76
1774594730177,0.770933,-1.8674773,9.088389,0.036651913,-0.2125811,0.13927728,0.0,-19.92,-26.76
1774594730187,0.7565677,-1.8291701,9.088389,0.0036651916,-0.15149458,0.112399206,0.29999998,-19.439999,-26.279999
1774594730198,0.7565677,-1.8291701,9.088389,0.0036651916,-0.15149458,0.112399206,0.29999998,-19.439999,-26.279999
1774594730208,0.6607997,-1.685518,8.882488,-0.032986723,-0.02565634,0.07086037,-1.02,-20.52,-26.279999
1774594730271,-0.15322891,-1.1875241,8.355764,-0.27855456,0.062308256,-0.089186326,-1.4399999,-20.76,-26.64
1774594730282,-0.19153613,-1.2258313,8.772355,-0.3323107,-0.0012217305,-0.14294247,-1.68,-20.699999,-26.22
1774594730293,-0.23463176,-1.2545617,9.083601,-0.35430184,-0.004886922,-0.15882497,-1.14,-20.279999,-26.4
1774594730304,-0.29688102,-1.3551182,9.428367,-0.37140608,0.012217305,-0.16493362,-1.5,-20.22,-26.58
1774594730314,-0.58897364,-1.5275006,9.945514,-0.38240165,0.07696902,-0.16126843,-0.59999996,-19.439999,-26.82
1774594730324,-0.6943185,-1.5562311,10.146626,-0.3640757,0.1001819,-0.14294247,-0.24,-19.199999,-26.279999
1774594730334,-0.7517793,-1.5753847,10.280702,-0.3200934,0.10873401,-0.12217305,-0.29999998,-19.5,-26.519999
1774594730346,-0.6847417,-1.5610195,10.409989,-0.21991149,0.10751228,-0.09285152,-0.84,-19.02,-26.939999
1774594730356,-0.62728083,-1.5035586,10.400413,-0.1563815,0.112399206,-0.087964594,-1.4399999,-19.08,-27.66
1774594730366,-0.61770403,-1.4748282,10.314221,-0.10751228,0.105068825,-0.0842994,-1.02,-18.6,-27.539999
1774594730376,-0.6655881,-1.4987702,10.0508585,-0.04642576,0.07452556,-0.080634214,-0.96,-19.08,-27.119999
1774594730386,-0.79487497,-1.4700398,9.572019,0.036651913,-0.04153884,-0.05131268,-0.65999997,-19.38,-26.4
1774594730396,-0.7422025,-1.412579,9.141062,0.04642576,-0.07696902,-0.035430185,-0.71999997,-19.68,-26.76
1774594730419,-0.2873042,-1.1731589,9.313444,-0.035430185,-0.017104227,-0.02321288,0.35999998,-18.24,-28.14
1774594730429,-0.35434186,-1.2066777,9.208099,-0.047647487,0.02687807,-0.028099801,1.1999999,-17.279999,-27.84
1774594730440,-0.41180268,-1.2258313,9.102755,-0.06719518,0.059864793,-0.02321288,1.62,-16.92,-27.18
1774594730450,-0.30645782,-1.2162545,8.925584,-0.10751228,0.058643065,-0.015882496,1.0799999,-16.92,-26.76
1774594730460,-0.29209262,-1.2497733,8.935161,-0.13561209,0.05375614,-0.02321288,-0.06,-17.58,-27.06
1774594730470,-0.30645782,-1.2449849,8.983045,-0.16615535,0.05131268,-0.034208454,-0.59999996,-18.359999,-27.72
1774594730480,-0.32561144,-1.2258313,9.02614,-0.19058995,0.040317107,-0.042760566,-0.65999997,-18.66,-27.539999
