ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511937689,-0.19632454,0.6464345,10.94629,0.14538592,0.015882496,0.22479841,-0.9,22.439999,-38.76
1774511937710,-0.17238252,0.51714754,10.802638,0.23823744,-0.017104227,0.28344148,-0.12,22.859999,-38.94
1774511937731,0.038307227,0.50757074,10.85531,0.32620203,-0.030543262,0.3323107,0.53999996,23.34,-39.18
1774511937752,0.24899697,0.7422025,10.534488,0.37873647,-0.042760566,0.37018433,-0.17999999,22.32,-39.12
1774511937773,0.46447513,0.7565677,10.443508,0.30543262,-0.10995574,0.38362336,0.06,22.199999,-39.239998
1774511937794,0.37828386,0.33518824,10.941502,0.14538592,-0.19181168,0.3640757,-0.24,21.539999,-39.48
1774511937815,0.22026655,-0.10534488,11.544841,0.05497787,-0.21991149,0.37140608,-0.12,21.48,-39.3
1774511937836,0.17717093,-0.58897364,11.789049,0.1441642,-0.21380283,0.36163223,-0.35999998,21.18,-39.12
1774511937858,0.29209262,-0.63206923,11.03727,0.30298916,-0.09773844,0.37507126,-0.42,21.06,-39.0
1774511937878,0.2633622,-1.4508862,10.424355,0.30543262,-0.036651913,0.3323107,-0.06,20.76,-39.3
1774511937899,0.10055647,-1.9009962,10.5440645,0.26633725,0.015882496,0.32742378,0.65999997,21.359999,-40.079998
1774511937919,0.18674773,-1.9201498,10.036493,0.43860126,-0.057421334,0.29443705,1.0799999,21.3,-40.559998
1774511937939,0.23942018,-2.2026656,9.615114,0.4801401,-0.12339478,0.25045475,1.3199999,21.359999,-41.219997
1774511937959,0.40701428,-2.111686,9.251195,0.4288274,-0.20280726,0.13927728,1.62,21.0,-41.46
1774511937979,0.56982,-2.1643584,8.839393,0.27000242,-0.32986724,-0.012217305,1.02,19.859999,-41.1
1774511938039,0.59376204,-2.1883004,9.040505,0.14294247,0.02687807,-0.07086037,0.17999999,18.539999,-40.68
1774511938059,0.36391866,-1.8770541,8.643068,0.17104226,0.12583824,-0.062308256,0.78,18.84,-40.8
1774511938080,0.05746084,-1.6424223,8.049306,0.17104226,0.12583824,-0.062308256,1.38,18.84,-40.62
1774511938100,-0.02873042,-1.5610195,7.771579,-0.10751228,-0.028099801,-0.039095376,1.8,18.72,-40.739998
1774511938121,-0.090979666,-1.4317327,8.025364,-0.2932153,-0.10629055,-0.012217305,2.28,19.56,-40.8
1774511938140,0.05746084,-1.3120226,8.355764,-0.453262,-0.118507855,-0.014660766,1.3199999,18.66,-41.16
1774511938161,0.08140286,-1.2976574,8.987833,-0.5180137,-0.089186326,-0.02443461,0.53999996,18.3,-41.52
1774511938182,0.11492168,-1.3694834,9.586384,-0.48502702,-0.029321533,-0.056199603,0.48,18.9,-41.46
1774511938202,-0.16759412,-1.5179238,10.13705,-0.35185838,0.042760566,-0.06352998,-0.17999999,18.3,-41.46
1774511938222,-0.16759412,-1.5179238,10.13705,-0.23823744,0.042760566,-0.047647487,0.65999997,19.8,-41.1
1774511938243,-0.019153614,-1.2545617,9.648633,-0.15882497,0.034208454,-0.035430185,0.96,20.22,-40.92
1774511938262,-0.019153614,-1.2545617,9.648633,-0.14172074,-0.009773844,-0.04642576,0.35999998,19.98,-40.8
1774511938283,0.22026655,-1.1013328,9.452309,-0.1563815,-0.05009095,-0.0842994,-0.06,20.1,-40.62
1774511938305,0.45968673,-1.4173675,10.184934,-0.12461651,0.037873644,-0.12217305,-0.24,19.8,-40.44
1774511938325,0.32561144,-1.4796166,9.792285,-0.081855945,0.015882496,-0.1282817,-0.71999997,19.5,-40.32
1774511938347,0.32561144,-1.4796166,9.792285,-0.058643065,-0.15149458,-0.19058995,-0.53999996,19.32,-40.02
1774511938368,0.1436521,-1.3263878,10.247183,-0.052534413,0.061086524,-0.23090707,-0.17999999,19.68,-40.14
1774511938389,-0.0047884034,-1.2258313,9.945514,0.052534413,0.204029,-0.24556783,-0.29999998,19.619999,-40.44
1774511938410,-0.12928689,-1.0821792,9.299079,0.12461651,0.24801129,-0.25900686,-0.17999999,19.98,-40.2
1774511938429,-0.39264908,-0.8858546,9.040505,0.09285152,0.18570304,-0.24801129,-0.12,20.34,-40.44
1774511938449,-0.4357447,-0.6560113,9.131485,0.047647487,0.13439035,-0.21502456,-0.53999996,20.16,-40.079998
1774511938469,-0.37349546,-0.45968673,9.11712,0.0012217305,0.0842994,-0.18325958,-0.59999996,20.279999,-39.54
